# time, 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, price
3.000000000000000000e+01, 1.816406250000000000e+01, 2.097656250000000000e+01, 1.207031250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.066406250000000000e+01, 2.847656250000000000e+01, 1.957031250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.566406250000000000e+01, 1.347656250000000000e+01, 4.570312500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.441406250000000000e+01, 1.722656250000000000e+01, 2.332031250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.941406250000000000e+01, 2.226562500000000000e+00, 8.320312500000000000e-01, 7.558973789215087891e+00
3.000000000000000000e+01, 6.914062500000000000e+00, 9.726562500000000000e+00, 1.582031250000000000e+00, 2.945141315460205078e+00
3.000000000000000000e+01, 2.191406250000000000e+01, 2.472656250000000000e+01, 8.203125000000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.394531250000000000e+01, 4.570312500000000000e+00, 2.003906250000000000e+00, 5.330572605133056641e+00
3.000000000000000000e+01, 2.894531250000000000e+01, 1.957031250000000000e+01, 5.039062500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.445312500000000000e+00, 2.707031250000000000e+01, 2.753906250000000000e+00, 3.530108451843261719e+00
3.000000000000000000e+01, 2.144531250000000000e+01, 1.207031250000000000e+01, 1.253906250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.695312500000000000e+00, 1.582031250000000000e+01, 1.628906250000000000e+00, 7.168513774871826172e+00
3.000000000000000000e+01, 1.769531250000000000e+01, 8.203125000000000000e-01, 1.289062500000000000e-01, 8.896660804748535156e+00
3.000000000000000000e+01, 1.019531250000000000e+01, 8.320312500000000000e+00, 2.378906250000000000e+00, 1.617770552635192871e+00
3.000000000000000000e+01, 2.519531250000000000e+01, 2.332031250000000000e+01, 8.789062500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.570312500000000000e+00, 1.394531250000000000e+01, 3.164062500000000000e-01, 5.164896965026855469e+00
3.000000000000000000e+01, 1.957031250000000000e+01, 2.894531250000000000e+01, 1.816406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.207031250000000000e+01, 2.144531250000000000e+01, 1.066406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.707031250000000000e+01, 6.445312500000000000e+00, 2.566406250000000000e+00, 3.511421918869018555e+00
3.000000000000000000e+01, 8.320312500000000000e+00, 2.519531250000000000e+01, 6.914062500000000000e-01, 1.451472520828247070e+00
3.000000000000000000e+01, 2.332031250000000000e+01, 1.019531250000000000e+01, 2.191406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.203125000000000000e-01, 2.695312500000000000e+00, 1.441406250000000000e+00, 9.025036811828613281e+00
3.000000000000000000e+01, 1.582031250000000000e+01, 1.769531250000000000e+01, 2.941406250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.757812500000000000e+00, 2.988281250000000000e+01, 2.285156250000000000e+00, 8.170957565307617188e+00
3.000000000000000000e+01, 1.675781250000000000e+01, 1.488281250000000000e+01, 7.851562500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.257812500000000000e+00, 7.382812500000000000e+00, 1.535156250000000000e+00, 2.471770763397216797e+00
3.000000000000000000e+01, 2.425781250000000000e+01, 2.238281250000000000e+01, 3.515625000000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.300781250000000000e+01, 1.113281250000000000e+01, 2.660156250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.800781250000000000e+01, 2.613281250000000000e+01, 1.160156250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.507812500000000000e+00, 1.863281250000000000e+01, 1.910156250000000000e+00, 4.383794784545898438e+00
3.000000000000000000e+01, 2.050781250000000000e+01, 3.632812500000000000e+00, 4.101562500000000000e-01, 6.111527919769287109e+00
3.000000000000000000e+01, 1.113281250000000000e+01, 2.050781250000000000e+01, 1.347656250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.613281250000000000e+01, 5.507812500000000000e+00, 2.847656250000000000e+00, 4.476964950561523438e+00
3.000000000000000000e+01, 3.632812500000000000e+00, 1.300781250000000000e+01, 5.976562500000000000e-01, 6.129815578460693359e+00
3.000000000000000000e+01, 1.863281250000000000e+01, 2.800781250000000000e+01, 2.097656250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.382812500000000000e+00, 1.757812500000000000e+00, 9.726562500000000000e-01, 8.041494369506835938e+00
3.000000000000000000e+01, 2.238281250000000000e+01, 1.675781250000000000e+01, 2.472656250000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.488281250000000000e+01, 2.425781250000000000e+01, 2.226562500000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.988281250000000000e+01, 9.257812500000000000e+00, 1.722656250000000000e+00, 6.152654886245727539e-01
3.000000000000000000e+01, 1.494140625000000000e+01, 1.962890625000000000e+01, 8.496093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.994140625000000000e+01, 4.628906250000000000e+00, 2.349609375000000000e+00, 5.306265830993652344e+00
3.000000000000000000e+01, 7.441406250000000000e+00, 1.212890625000000000e+01, 9.960937500000000000e-02, 2.272720336914062500e+00
3.000000000000000000e+01, 2.244140625000000000e+01, 2.712890625000000000e+01, 1.599609375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.691406250000000000e+00, 8.789062500000000000e-01, 1.224609375000000000e+00, 8.945121765136718750e+00
3.000000000000000000e+01, 1.869140625000000000e+01, 1.587890625000000000e+01, 2.724609375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.119140625000000000e+01, 2.337890625000000000e+01, 4.746093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.619140625000000000e+01, 8.378906250000000000e+00, 1.974609375000000000e+00, 1.519078612327575684e+00
3.000000000000000000e+01, 5.566406250000000000e+00, 2.900390625000000000e+01, 2.912109375000000000e+00, 4.424808502197265625e+00
3.000000000000000000e+01, 2.056640625000000000e+01, 1.400390625000000000e+01, 1.412109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.306640625000000000e+01, 6.503906250000000000e+00, 2.162109375000000000e+00, 3.412654638290405273e+00
3.000000000000000000e+01, 2.806640625000000000e+01, 2.150390625000000000e+01, 6.621093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.316406250000000000e+00, 1.025390625000000000e+01, 2.537109375000000000e+00, 6.374116539955139160e-01
3.000000000000000000e+01, 2.431640625000000000e+01, 2.525390625000000000e+01, 1.037109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.816406250000000000e+00, 1.775390625000000000e+01, 1.787109375000000000e+00, 8.063036918640136719e+00
3.000000000000000000e+01, 1.681640625000000000e+01, 2.753906250000000000e+00, 2.871093750000000000e-01, 6.978451728820800781e+00
3.000000000000000000e+01, 8.789062500000000000e-01, 1.494140625000000000e+01, 3.808593750000000000e-01, 8.862580299377441406e+00
3.000000000000000000e+01, 1.587890625000000000e+01, 2.994140625000000000e+01, 1.880859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.378906250000000000e+00, 2.244140625000000000e+01, 1.130859375000000000e+00, 1.435915708541870117e+00
3.000000000000000000e+01, 2.337890625000000000e+01, 7.441406250000000000e+00, 2.630859375000000000e+00, 2.521747827529907227e+00
3.000000000000000000e+01, 1.212890625000000000e+01, 2.619140625000000000e+01, 5.859375000000000000e-03, 0.000000000000000000e+00
3.000000000000000000e+01, 2.712890625000000000e+01, 1.119140625000000000e+01, 1.505859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.628906250000000000e+00, 3.691406250000000000e+00, 7.558593750000000000e-01, 6.086678981781005859e+00
3.000000000000000000e+01, 1.962890625000000000e+01, 1.869140625000000000e+01, 2.255859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.025390625000000000e+01, 5.566406250000000000e+00, 1.693359375000000000e+00, 4.303779602050781250e+00
3.000000000000000000e+01, 2.525390625000000000e+01, 2.056640625000000000e+01, 1.933593750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.753906250000000000e+00, 2.806640625000000000e+01, 2.443359375000000000e+00, 7.190584182739257812e+00
3.000000000000000000e+01, 1.775390625000000000e+01, 1.306640625000000000e+01, 9.433593750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.503906250000000000e+00, 1.681640625000000000e+01, 2.068359375000000000e+00, 3.403362274169921875e+00
3.000000000000000000e+01, 2.150390625000000000e+01, 1.816406250000000000e+00, 5.683593750000000000e-01, 7.943362236022949219e+00
3.000000000000000000e+01, 1.400390625000000000e+01, 9.316406250000000000e+00, 2.818359375000000000e+00, 6.654461622238159180e-01
3.000000000000000000e+01, 2.900390625000000000e+01, 2.431640625000000000e+01, 1.318359375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.972656250000000000e+00, 6.972656250000000000e+00, 2.583984375000000000e+00, 2.985828638076782227e+00
3.000000000000000000e+01, 2.197265625000000000e+01, 2.197265625000000000e+01, 1.083984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.447265625000000000e+01, 2.947265625000000000e+01, 1.833984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.947265625000000000e+01, 1.447265625000000000e+01, 3.339843750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.072265625000000000e+01, 1.822265625000000000e+01, 2.958984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.572265625000000000e+01, 3.222656250000000000e+00, 1.458984375000000000e+00, 6.624423503875732422e+00
3.000000000000000000e+01, 3.222656250000000000e+00, 1.072265625000000000e+01, 2.208984375000000000e+00, 6.698554039001464844e+00
3.000000000000000000e+01, 1.822265625000000000e+01, 2.572265625000000000e+01, 7.089843750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.259765625000000000e+01, 1.259765625000000000e+01, 1.271484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.759765625000000000e+01, 2.759765625000000000e+01, 2.771484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.097656250000000000e+00, 2.009765625000000000e+01, 5.214843750000000000e-01, 4.657538414001464844e+00
3.000000000000000000e+01, 2.009765625000000000e+01, 5.097656250000000000e+00, 2.021484375000000000e+00, 4.804969310760498047e+00
3.000000000000000000e+01, 1.347656250000000000e+00, 2.384765625000000000e+01, 8.964843750000000000e-01, 8.444189071655273438e+00
3.000000000000000000e+01, 1.634765625000000000e+01, 8.847656250000000000e+00, 2.396484375000000000e+00, 1.092173933982849121e+00
3.000000000000000000e+01, 8.847656250000000000e+00, 1.347656250000000000e+00, 1.464843750000000000e-01, 8.371025085449218750e+00
3.000000000000000000e+01, 2.384765625000000000e+01, 1.634765625000000000e+01, 1.646484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.910156250000000000e+00, 2.666015625000000000e+01, 2.115234375000000000e+00, 2.001757383346557617e+00
3.000000000000000000e+01, 2.291015625000000000e+01, 1.166015625000000000e+01, 6.152343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.101562500000000000e-01, 4.160156250000000000e+00, 2.865234375000000000e+00, 9.576375961303710938e+00
3.000000000000000000e+01, 1.541015625000000000e+01, 1.916015625000000000e+01, 1.365234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.160156250000000000e+00, 7.910156250000000000e+00, 1.740234375000000000e+00, 5.714657306671142578e+00
3.000000000000000000e+01, 1.916015625000000000e+01, 2.291015625000000000e+01, 2.402343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.166015625000000000e+01, 1.541015625000000000e+01, 2.490234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.666015625000000000e+01, 4.101562500000000000e-01, 9.902343750000000000e-01, 9.390872955322265625e+00
3.000000000000000000e+01, 2.285156250000000000e+00, 2.103515625000000000e+01, 5.273437500000000000e-02, 7.424417972564697266e+00
3.000000000000000000e+01, 1.728515625000000000e+01, 6.035156250000000000e+00, 1.552734375000000000e+00, 3.821159362792968750e+00
3.000000000000000000e+01, 9.785156250000000000e+00, 1.353515625000000000e+01, 8.027343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.478515625000000000e+01, 2.853515625000000000e+01, 2.302734375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.353515625000000000e+01, 2.285156250000000000e+00, 4.277343750000000000e-01, 7.460897445678710938e+00
3.000000000000000000e+01, 2.853515625000000000e+01, 1.728515625000000000e+01, 1.927734375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.035156250000000000e+00, 2.478515625000000000e+01, 1.177734375000000000e+00, 3.784267425537109375e+00
3.000000000000000000e+01, 2.103515625000000000e+01, 9.785156250000000000e+00, 2.677734375000000000e+00, 1.826690584421157837e-01
3.000000000000000000e+01, 2.988281250000000000e+00, 2.501953125000000000e+01, 1.576171875000000000e+00, 6.870344638824462891e+00
3.000000000000000000e+01, 1.798828125000000000e+01, 1.001953125000000000e+01, 7.617187500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.048828125000000000e+01, 2.519531250000000000e+00, 2.326171875000000000e+00, 7.413312435150146484e+00
3.000000000000000000e+01, 2.548828125000000000e+01, 1.751953125000000000e+01, 8.261718750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.423828125000000000e+01, 1.376953125000000000e+01, 1.951171875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.923828125000000000e+01, 2.876953125000000000e+01, 4.511718750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.738281250000000000e+00, 2.126953125000000000e+01, 2.701171875000000000e+00, 3.231880426406860352e+00
3.000000000000000000e+01, 2.173828125000000000e+01, 6.269531250000000000e+00, 1.201171875000000000e+00, 3.552194118499755859e+00
3.000000000000000000e+01, 8.613281250000000000e+00, 1.564453125000000000e+01, 6.386718750000000000e-01, 1.153352022171020508e+00
3.000000000000000000e+01, 2.361328125000000000e+01, 6.445312500000000000e-01, 2.138671875000000000e+00, 9.269705772399902344e+00
3.000000000000000000e+01, 1.113281250000000000e+00, 8.144531250000000000e+00, 1.388671875000000000e+00, 8.726877212524414062e+00
3.000000000000000000e+01, 1.611328125000000000e+01, 2.314453125000000000e+01, 2.888671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.863281250000000000e+00, 4.394531250000000000e+00, 2.636718750000000000e-01, 5.335545539855957031e+00
3.000000000000000000e+01, 1.986328125000000000e+01, 1.939453125000000000e+01, 1.763671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.236328125000000000e+01, 2.689453125000000000e+01, 1.013671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.736328125000000000e+01, 1.189453125000000000e+01, 2.513671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.142578125000000000e+01, 1.582031250000000000e+00, 2.794921875000000000e+00, 8.397481918334960938e+00
3.000000000000000000e+01, 2.642578125000000000e+01, 1.658203125000000000e+01, 1.294921875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.925781250000000000e+00, 2.408203125000000000e+01, 2.044921875000000000e+00, 5.979165554046630859e+00
3.000000000000000000e+01, 1.892578125000000000e+01, 9.082031250000000000e+00, 5.449218750000000000e-01, 6.754501461982727051e-01
3.000000000000000000e+01, 1.757812500000000000e-01, 2.033203125000000000e+01, 2.419921875000000000e+00, 9.766378402709960938e+00
3.000000000000000000e+01, 1.517578125000000000e+01, 5.332031250000000000e+00, 9.199218750000000000e-01, 4.462109565734863281e+00
3.000000000000000000e+01, 7.675781250000000000e+00, 1.283203125000000000e+01, 1.669921875000000000e+00, 2.192091464996337891e+00
3.000000000000000000e+01, 2.267578125000000000e+01, 2.783203125000000000e+01, 1.699218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.800781250000000000e+00, 1.095703125000000000e+01, 1.107421875000000000e+00, 4.011740684509277344e+00
3.000000000000000000e+01, 2.080078125000000000e+01, 2.595703125000000000e+01, 2.607421875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.330078125000000000e+01, 1.845703125000000000e+01, 3.574218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.830078125000000000e+01, 3.457031250000000000e+00, 1.857421875000000000e+00, 6.429361343383789062e+00
